"slc","claySurface","claySubsurface","sandSurface","sandSubsurface","siltSurface","siltSubsurface","cfSurface","cfSubsurface","awhcSurface","awhcSubsurface","ppe","ocSurfacePerc","surfacePH","subsurfacePH","surfaceEC","subsurfaceEC","sarSurface","sarSubsurface","E_DEPTH","bd","egdd","a","m","f","v","n","y","c","d","sv","sn","sy","surfaceDeduction","prelimRating","points","class"
815006,24.6666666666667,25,40,38.5,35.3333333333333,36,3,3,17.6666666666667,66,-399.7,0.126666666666667,7.23333333333333,7.35,0,0,1.132,0.7371,200,1.4,1768,49.94,59.115126760731,15,0,0,0,0,56.7590643274854,0,0,0,81.6890982371301,-40.8042249978612,-40.8042249978612,"7MD"
815007,10.3333333333333,11,76.3333333333333,75,13.3333333333333,14.5,1.33333333333333,5.5,9.33333333333333,32.5,-397.3,0.08,7.1,7.55,0,0.35,3.44,2.7291,185.5,1.36666666666667,1819,49.46,75.647680496636,15,0,0,0,0,46.6188888888889,0,0,0,74.8710295174881,-50.5187100141241,-50.5187100141241,"7MD"
815008,16.3333333333333,18,55,46,29.3333333333333,36,0,0,14.3333333333333,59,-391,0.103333333333333,7.36666666666667,7.75,0,0,2.1911,1.5382,200,1.33333333333333,1819,48.2,61.6825198835503,15,0,0,0,2.25375291544669,55.3983632019116,2.25375291544669,0,0,84.0540322297066,-45.7365521132569,-45.7365521132569,"7MD"
818001,28,26,35,37,37,36.5,4.33333333333333,5,19,70.5,-354.7,0.153333333333333,7.6,7.9,0.0666666666666667,3.3,0.909866666666667,0.31595,54.7,1.4,1616,40.94,49.096064539149,15,0.414319781029693,0,0,13.5238664430794,55.0932367149758,4.42699069654022,13.5238664430794,0,92.1659374324114,-41.2620019715603,-41.2620019715603,"7MD"
818002,27.3333333333333,27,39.3333333333333,36,33.6666666666667,38,4,4,18.6666666666667,69.5,-358.7,0.0966666666666667,7.23333333333333,7.25,0,0,0.37,0.37,200,1.43333333333333,1639,41.74,50.0416448565178,15,0,0,0,0,60.7854022988506,0,0,0,87.669451765381,-37.7110966218988,-37.7110966218988,"7MD"
818003,24,25.5,33.6666666666667,36.5,42.3333333333333,39,1.33333333333333,4,22.6666666666667,72.5,-366.2,0.146666666666667,6.96666666666667,8.1,0.166666666666667,6.2,0.966166666666667,0.3548,30.75,1.43333333333333,1664,43.24,49.9822998786467,15,0,0,0,37.7265581806507,61.0247138047138,8.03171926443061,37.7265581806507,0,122.621462320361,-72.6037621990076,-72.6037621990076,"7MDN"
818004,20.6666666666667,22.5,44.6666666666667,32.5,34.6666666666667,45,1,1,18,73,-366.1,0.143333333333333,7.43333333333333,8,0.166666666666667,2.45,1.54703333333333,0.56895,143.6,1.4,1660,43.22,51.3647100854266,15,0,0,0,6.11131298874377,54.242601205857,6.11131298874377,4.93764162371836,0,84.3903031364789,-35.7550132219056,-35.7550132219056,"7MD"
818005,24.6666666666667,25.5,33.6666666666667,36.5,42.3333333333333,39,1.33333333333333,4,22.3333333333333,72.5,-365.7,0.146666666666667,7.03333333333333,8,0.166666666666667,6,0.9696,0.3555,32.7,1.43333333333333,1660,43.14,49.7222561499886,15,0,0,0,36.2526764402568,60.9921212121212,6.11131298874377,36.2526764402568,0,121.114987987374,-70.8372441373631,-70.8372441373631,"7MDN"
818006,26.3333333333333,26,33,32.5,40.6666666666667,41,2.66666666666667,5,21,72.5,-363.4,0.156666666666667,7.3,7.9,0.1,4.75,1.09573333333333,0.37685,45.4,1.4,1655,42.68,49.0586870153948,15,0,0,0,26.4468804009406,58.3474468085106,4.42699069654022,26.4468804009406,0,108.187686222773,-57.246373238168,-57.246373238168,"7MDN"
821001,20,22.5,44.3333333333333,40,36.3333333333333,38,1,1,17,72.5,-386.2,0.13,7.16666666666667,7.85,0.5,0.8,0.9354,0.4938,200,1.33333333333333,1719,47.24,56.8299698378017,15,0,0,0,3.65980652450137,57.4563247863248,3.65980652450137,0,0,85.8583800911306,-42.6883499289322,-42.6883499289322,"7MD"
821002,7,8.5,86.3333333333333,83,6.66666666666667,9.5,1,1.5,7.33333333333333,26,-390.7,0.0666666666666667,6.83333333333333,7.35,0,0.25,4.51333333333333,3.57375,200,1.43333333333333,1735,48.14,84.695,15,0,0,0.861341279598667,0.861341279598667,46.0851851851852,0,0,0,76.5167281526663,-61.2117281526663,-61.2117281526663,"7MD"
821003,23.6666666666667,26.5,35,36.5,41,37,1,1.5,17.6666666666667,72.5,-384,0.13,7.16666666666667,7.85,0.333333333333333,1.15,0.578166666666667,0.41145,200,1.33333333333333,1711,46.8,53.7372855869146,15,0,0,0,3.65980652450137,61.7618803418803,3.65980652450137,0,0,90.1639356466861,-43.9012212336008,-43.9012212336008,"7MD"
821004,24.6666666666667,26,39,40.5,36.6666666666667,33,2,2.5,17,69.5,-383.4,0.133333333333333,7.43333333333333,7.9,0.233333333333333,2,0.728933333333333,0.415,139.88,1.33333333333333,1714,46.68,55.7914607166449,15,0,0,0,4.42699069654022,57.1351851851852,4.42699069654022,5.3725501452472e-07,0,86.121394101095,-41.91285481774,-41.91285481774,"7MD"
821005,27,26.5,36,39,36.6666666666667,34,4,4,17,68.5,-388.6,0.146666666666667,7.56666666666667,7.85,0,1.65,1.006,0.38925,103.82,1.33333333333333,1756,47.72,56.4498699683327,15,0.0429963940009436,0,0,3.65980652450137,55.4884175084175,3.65980652450137,0,0,83.0184143679153,-39.468284336248,-39.468284336248,"7MD"
821006,31,29,34,30,35.3333333333333,41,0,0,18.3333333333333,71,-397,0.123333333333333,7.16666666666667,7.65,3.26666666666667,4.8,1.6987,1.0722,128.82,1.3,1760,49.4,53.961163387408,15,0,13.2030703376719,0,26.8604769088793,56.9876776776777,0.995437511570523,26.8604769088793,0,108.970981814866,-62.932145202274,-62.932145202274,"7MDN"
821008,27.6666666666667,28,34,35.5,38.3333333333333,36,4,4,18,73,-364.1,0.14,7.53333333333333,7.95,0.1,2.25,0.8208,0.2846,99.89,1.33333333333333,1640,42.82,50.1873355216491,15,0,0,0,5.24252889752418,57.7771428571429,5.24252889752418,2.78083368112165,0,87.2261702156131,-37.4135057372623,-37.4135057372623,"7MD"
823001,24.3333333333333,25.5,35.6666666666667,36,40,38,3,4.5,17.6666666666667,71,-355.9,0.143333333333333,7.36666666666667,7.9,0.0666666666666667,2.25,1.0461,0.4863,98.2,1.33333333333333,1645,41.18,48.9741413267487,15,0,0,0,4.42699069654022,59.1459345391903,4.42699069654022,2.78083368112165,0,87.6093141776087,-36.5834555043574,-36.5834555043574,"7MD"
823002,25,25,35.3333333333333,38,40,37.5,3.33333333333333,4,17.6666666666667,70,-368.9,0.136666666666667,7.3,7.85,0,1.3,0.9549,0.496,131,1.33333333333333,1697,43.78,51.6258446428058,15,0,0,0,3.65980652450137,59.8871273712737,3.65980652450137,0,0,87.9276412924003,-39.5534859352061,-39.5534859352061,"7MD"
823003,17.6666666666667,20,48,39,34.6666666666667,40.5,0,1,15.6666666666667,67,-361.7,0.11,7.3,7.8,0,0,1.54666666666667,0.77835,200,1.33333333333333,1688,42.34,52.7661442512128,15,0,0,0,2.93666527959627,59.1417171717172,2.93666527959627,0,0,88.0283188340091,-40.7944630852219,-40.7944630852219,"7MD"
823004,22.6666666666667,24,34.3333333333333,28,43.6666666666667,48,1,2,18,76,-387,0.14,7.36666666666667,7.9,1.6,2.25,1.13466666666667,0.5917,152.4,1.33333333333333,1759,47.4,51.986305392079,15,0,0,0,4.42699069654022,63.0949206349206,4.42699069654022,2.78083368112165,0,91.7284097924069,-43.7147151844859,-43.7147151844859,"7MD"
